lon,lat,pop_density
28.81958322100835,47.078749998352976,948.02
28.82791655430835,47.078749998352976,1215.25
28.83624988760835,47.078749998352976,955.9
28.844583220908348,47.078749998352976,422.76
28.85291655420835,47.078749998352976,824.49
28.86124988750835,47.078749998352976,1146.69
28.86958322080835,47.078749998352976,1135.57
28.87791655410835,47.078749998352976,902.99
28.88624988740835,47.078749998352976,812.31
28.89458322070835,47.078749998352976,885.13
28.90291655400835,47.078749998352976,678.26
28.91124988730835,47.078749998352976,516.08
28.91958322060835,47.078749998352976,645.72
28.92791655390835,47.078749998352976,432.59
28.936249887208348,47.078749998352976,575.75
28.94458322050835,47.078749998352976,731.66
28.95291655380835,47.078749998352976,676.9
28.961249887108348,47.078749998352976,935.53
28.96958322040835,47.078749998352976,1445.42
28.97791655370835,47.078749998352976,1439.65
28.98624988700835,47.078749998352976,749.04
28.994583220308346,47.078749998352976,315.71
28.50291655560835,47.070416665052974,41.74
28.51124988890835,47.070416665052974,52.8
28.51958322220835,47.070416665052974,48.62
28.527916555508348,47.070416665052974,44.02
28.53624988880835,47.070416665052974,37.16
28.54458322210835,47.070416665052974,35.99
28.55291655540835,47.070416665052974,34.98
28.56124988870835,47.070416665052974,36.29
28.56958322200835,47.070416665052974,42.86
28.57791655530835,47.070416665052974,51.92
28.58624988860835,47.070416665052974,136.44
28.59458322190835,47.070416665052974,188.23
28.60291655520835,47.070416665052974,208.11
28.61124988850835,47.070416665052974,221.01
28.619583221808348,47.070416665052974,225.29
28.62791655510835,47.070416665052974,118.59
28.63624988840835,47.070416665052974,51.92
28.64458322170835,47.070416665052974,44.89
28.65291655500835,47.070416665052974,52.94
28.66124988830835,47.070416665052974,469.13
28.66958322160835,47.070416665052974,893.44
28.677916554908354,47.070416665052974,1223.67
28.68624988820835,47.070416665052974,1725.43
28.69458322150835,47.070416665052974,1692.59
28.70291655480835,47.070416665052974,1509.41
28.711249888108348,47.070416665052974,1281.68
28.71958322140835,47.070416665052974,1279.28
28.72791655470835,47.070416665052974,1455.67
28.73624988800835,47.070416665052974,1791.07
28.744583221308346,47.070416665052974,1912.46
28.752916554608348,47.070416665052974,1896.41
28.76124988790835,47.070416665052974,2128.2
28.769583221208354,47.070416665052974,2141.25
28.77791655450835,47.070416665052974,1729.39
28.78624988780835,47.070416665052974,968.07
28.79458322110835,47.070416665052974,1068.94
28.80291655440835,47.070416665052974,1205.3
28.81124988770835,47.070416665052974,1217.48
28.81958322100835,47.070416665052974,1431.54
28.82791655430835,47.070416665052974,1753.37
28.83624988760835,47.070416665052974,1706.85
28.844583220908348,47.070416665052974,1738.76
28.85291655420835,47.070416665052974,1630.02
28.86124988750835,47.070416665052974,1840.31
28.86958322080835,47.070416665052974,1762.37
28.87791655410835,47.070416665052974,1675.53
28.88624988740835,47.070416665052974,1733.19
28.89458322070835,47.070416665052974,1642.89
28.90291655400835,47.070416665052974,1213.09
28.91124988730835,47.070416665052974,581.66
28.91958322060835,47.070416665052974,936.29
28.92791655390835,47.070416665052974,777.2
28.936249887208348,47.070416665052974,651.8
28.94458322050835,47.070416665052974,1009.88
28.95291655380835,47.070416665052974,1089.37
28.961249887108348,47.070416665052974,1091.95
28.96958322040835,47.070416665052974,1793.43
28.97791655370835,47.070416665052974,1862.42
28.98624988700835,47.070416665052974,1608.75
28.994583220308346,47.070416665052974,1601.43
28.50291655560835,47.06208333175297,40.1
28.51124988890835,47.06208333175297,52.33
28.51958322220835,47.06208333175297,73.23
28.527916555508348,47.06208333175297,73.36
28.53624988880835,47.06208333175297,47.05
28.54458322210835,47.06208333175297,48.2
28.55291655540835,47.06208333175297,77.81
28.56124988870835,47.06208333175297,178.03
28.56958322200835,47.06208333175297,214.23
28.57791655530835,47.06208333175297,156.68
28.58624988860835,47.06208333175297,80.03
28.59458322190835,47.06208333175297,111.16
28.60291655520835,47.06208333175297,202.26
28.61124988850835,47.06208333175297,275.57
28.619583221808348,47.06208333175297,274.4
28.62791655510835,47.06208333175297,218.58
28.63624988840835,47.06208333175297,83.69
28.64458322170835,47.06208333175297,57.39
28.65291655500835,47.06208333175297,45.0
28.66124988830835,47.06208333175297,221.35
28.66958322160835,47.06208333175297,595.55
28.677916554908354,47.06208333175297,934.16
28.68624988820835,47.06208333175297,1237.1
28.69458322150835,47.06208333175297,1147.07
28.70291655480835,47.06208333175297,743.72
28.711249888108348,47.06208333175297,744.95
28.71958322140835,47.06208333175297,1282.01
28.72791655470835,47.06208333175297,1335.46
28.73624988800835,47.06208333175297,1514.73
28.744583221308346,47.06208333175297,1739.94
28.752916554608348,47.06208333175297,1796.07
28.76124988790835,47.06208333175297,1952.59
28.769583221208354,47.06208333175297,2101.1
28.77791655450835,47.06208333175297,2059.2
28.78624988780835,47.06208333175297,1704.42
28.79458322110835,47.06208333175297,1855.6
28.80291655440835,47.06208333175297,1866.91
28.81124988770835,47.06208333175297,1836.93
28.81958322100835,47.06208333175297,1685.35
28.82791655430835,47.06208333175297,1895.87
28.83624988760835,47.06208333175297,1997.93
28.844583220908348,47.06208333175297,2020.46
28.85291655420835,47.06208333175297,1938.62
28.86124988750835,47.06208333175297,1941.69
28.86958322080835,47.06208333175297,1957.73
28.87791655410835,47.06208333175297,1845.32
28.88624988740835,47.06208333175297,1819.07
28.89458322070835,47.06208333175297,1745.86
28.90291655400835,47.06208333175297,1423.52
28.91124988730835,47.06208333175297,542.54
28.91958322060835,47.06208333175297,1030.22
28.92791655390835,47.06208333175297,1200.26
28.936249887208348,47.06208333175297,1310.95
28.94458322050835,47.06208333175297,1499.3
28.95291655380835,47.06208333175297,1583.36
28.961249887108348,47.06208333175297,1360.97
28.96958322040835,47.06208333175297,1360.57
28.97791655370835,47.06208333175297,1728.63
28.98624988700835,47.06208333175297,1555.35
28.994583220308346,47.06208333175297,1786.6
28.50291655560835,47.053749998452986,75.54
28.51124988890835,47.053749998452986,56.73
28.51958322220835,47.053749998452986,80.77
28.527916555508348,47.053749998452986,81.07
28.53624988880835,47.053749998452986,55.21
28.54458322210835,47.053749998452986,65.81
28.55291655540835,47.053749998452986,147.62
28.56124988870835,47.053749998452986,284.55
28.56958322200835,47.053749998452986,334.16
28.57791655530835,47.053749998452986,249.84
28.58624988860835,47.053749998452986,186.16
28.59458322190835,47.053749998452986,80.65
28.60291655520835,47.053749998452986,104.72
28.61124988850835,47.053749998452986,154.23
28.619583221808348,47.053749998452986,185.06
28.62791655510835,47.053749998452986,179.84
28.63624988840835,47.053749998452986,112.2
28.64458322170835,47.053749998452986,70.51
28.65291655500835,47.053749998452986,45.7
28.66124988830835,47.053749998452986,98.0
28.66958322160835,47.053749998452986,202.58
28.677916554908354,47.053749998452986,273.56
28.68624988820835,47.053749998452986,399.16
28.69458322150835,47.053749998452986,345.14
28.70291655480835,47.053749998452986,437.7
28.711249888108348,47.053749998452986,354.54
28.71958322140835,47.053749998452986,780.17
28.72791655470835,47.053749998452986,1435.35
28.73624988800835,47.053749998452986,1694.54
28.744583221308346,47.053749998452986,1514.99
28.752916554608348,47.053749998452986,1207.08
28.76124988790835,47.053749998452986,1695.24
28.769583221208354,47.053749998452986,1866.76
28.77791655450835,47.053749998452986,2134.32
28.78624988780835,47.053749998452986,2025.87
28.79458322110835,47.053749998452986,2069.69
28.80291655440835,47.053749998452986,2155.07
28.81124988770835,47.053749998452986,2098.55
28.81958322100835,47.053749998452986,1999.28
28.82791655430835,47.053749998452986,1985.8
28.83624988760835,47.053749998452986,2043.93
28.844583220908348,47.053749998452986,1998.73
28.85291655420835,47.053749998452986,2025.56
28.86124988750835,47.053749998452986,2019.75
28.86958322080835,47.053749998452986,1965.34
28.87791655410835,47.053749998452986,1844.83
28.88624988740835,47.053749998452986,1876.33
28.89458322070835,47.053749998452986,1896.91
28.90291655400835,47.053749998452986,1625.18
28.91124988730835,47.053749998452986,1007.42
28.91958322060835,47.053749998452986,1474.76
28.92791655390835,47.053749998452986,1612.67
28.936249887208348,47.053749998452986,1482.56
28.94458322050835,47.053749998452986,1424.48
28.95291655380835,47.053749998452986,1195.06
28.961249887108348,47.053749998452986,577.93
28.96958322040835,47.053749998452986,496.39
28.97791655370835,47.053749998452986,557.83
28.98624988700835,47.053749998452986,284.16
28.994583220308346,47.053749998452986,411.71
28.50291655560835,47.04541666515298,201.62
28.51124988890835,47.04541666515298,78.08
28.51958322220835,47.04541666515298,83.96
28.527916555508348,47.04541666515298,81.71
28.53624988880835,47.04541666515298,52.53
28.54458322210835,47.04541666515298,65.83
28.55291655540835,47.04541666515298,86.44
28.56124988870835,47.04541666515298,140.81
28.56958322200835,47.04541666515298,126.27
28.57791655530835,47.04541666515298,89.67
28.58624988860835,47.04541666515298,90.89
28.59458322190835,47.04541666515298,58.73
28.60291655520835,47.04541666515298,55.42
28.61124988850835,47.04541666515298,73.51
28.619583221808348,47.04541666515298,81.2
28.62791655510835,47.04541666515298,104.37
28.63624988840835,47.04541666515298,130.5
28.64458322170835,47.04541666515298,81.92
28.65291655500835,47.04541666515298,46.69
28.66124988830835,47.04541666515298,40.5
28.66958322160835,47.04541666515298,129.87
28.677916554908354,47.04541666515298,160.69
28.68624988820835,47.04541666515298,161.37
28.69458322150835,47.04541666515298,294.92
28.70291655480835,47.04541666515298,361.96
28.711249888108348,47.04541666515298,418.89
28.71958322140835,47.04541666515298,742.38
28.72791655470835,47.04541666515298,1325.51
28.73624988800835,47.04541666515298,1636.78
28.744583221308346,47.04541666515298,1537.77
28.752916554608348,47.04541666515298,1276.13
28.76124988790835,47.04541666515298,1593.18
28.769583221208354,47.04541666515298,1798.36
28.77791655450835,47.04541666515298,1978.55
28.78624988780835,47.04541666515298,1838.14
28.79458322110835,47.04541666515298,1955.82
28.80291655440835,47.04541666515298,2177.34
28.81124988770835,47.04541666515298,2250.71
28.81958322100835,47.04541666515298,2115.5
28.82791655430835,47.04541666515298,2174.93
28.83624988760835,47.04541666515298,2100.32
28.844583220908348,47.04541666515298,2105.14
28.85291655420835,47.04541666515298,2039.26
28.86124988750835,47.04541666515298,2023.07
28.86958322080835,47.04541666515298,1998.93
28.87791655410835,47.04541666515298,1900.06
28.88624988740835,47.04541666515298,1916.74
28.89458322070835,47.04541666515298,1931.28
28.90291655400835,47.04541666515298,1861.36
28.91124988730835,47.04541666515298,1548.33
28.91958322060835,47.04541666515298,1178.17
28.92791655390835,47.04541666515298,1428.85
28.936249887208348,47.04541666515298,1441.81
28.94458322050835,47.04541666515298,1469.39
28.95291655380835,47.04541666515298,1511.07
28.961249887108348,47.04541666515298,1474.86
28.96958322040835,47.04541666515298,1308.32
28.97791655370835,47.04541666515298,740.86
28.98624988700835,47.04541666515298,79.27
28.994583220308346,47.04541666515298,44.58
28.50291655560835,47.037083331852976,151.09
28.51124988890835,47.037083331852976,70.49
28.51958322220835,47.037083331852976,97.53
28.527916555508348,47.037083331852976,139.58
28.53624988880835,47.037083331852976,114.02
28.54458322210835,47.037083331852976,91.73
28.55291655540835,47.037083331852976,67.69
28.56124988870835,47.037083331852976,76.46
28.56958322200835,47.037083331852976,89.34
28.57791655530835,47.037083331852976,77.04
28.58624988860835,47.037083331852976,60.83
28.59458322190835,47.037083331852976,47.59
28.60291655520835,47.037083331852976,58.46
28.61124988850835,47.037083331852976,104.29
28.619583221808348,47.037083331852976,166.61
28.62791655510835,47.037083331852976,169.03
28.63624988840835,47.037083331852976,133.33
28.64458322170835,47.037083331852976,54.4
28.65291655500835,47.037083331852976,48.23
28.66124988830835,47.037083331852976,40.95
28.66958322160835,47.037083331852976,64.48
28.677916554908354,47.037083331852976,162.13
28.68624988820835,47.037083331852976,296.72
28.69458322150835,47.037083331852976,465.4
28.70291655480835,47.037083331852976,488.99
28.711249888108348,47.037083331852976,583.94
28.71958322140835,47.037083331852976,855.31
28.72791655470835,47.037083331852976,1154.22
28.73624988800835,47.037083331852976,1200.14
28.744583221308346,47.037083331852976,1286.79
28.752916554608348,47.037083331852976,1536.0
28.76124988790835,47.037083331852976,1619.06
28.769583221208354,47.037083331852976,1780.14
28.77791655450835,47.037083331852976,1857.65
28.78624988780835,47.037083331852976,1939.56
28.79458322110835,47.037083331852976,2011.19
28.80291655440835,47.037083331852976,2140.94
28.81124988770835,47.037083331852976,2191.19
28.81958322100835,47.037083331852976,2164.46
28.82791655430835,47.037083331852976,2186.78
28.83624988760835,47.037083331852976,2235.25
28.844583220908348,47.037083331852976,2240.38
28.85291655420835,47.037083331852976,2151.37
28.86124988750835,47.037083331852976,2068.76
28.86958322080835,47.037083331852976,2008.76
28.87791655410835,47.037083331852976,1957.86
28.88624988740835,47.037083331852976,1969.34
28.89458322070835,47.037083331852976,1981.05
28.90291655400835,47.037083331852976,2010.85
28.91124988730835,47.037083331852976,1776.44
28.91958322060835,47.037083331852976,1014.48
28.92791655390835,47.037083331852976,1086.84
28.936249887208348,47.037083331852976,1238.87
28.94458322050835,47.037083331852976,1444.76
28.95291655380835,47.037083331852976,1496.4
28.961249887108348,47.037083331852976,1509.53
28.96958322040835,47.037083331852976,1396.68
28.97791655370835,47.037083331852976,747.85
28.98624988700835,47.037083331852976,94.89
28.994583220308346,47.037083331852976,70.16
28.50291655560835,47.028749998552975,64.8
28.51124988890835,47.028749998552975,86.66
28.51958322220835,47.028749998552975,92.5
28.527916555508348,47.028749998552975,223.24
28.53624988880835,47.028749998552975,291.83
28.54458322210835,47.028749998552975,281.23
28.55291655540835,47.028749998552975,164.6
28.56124988870835,47.028749998552975,76.39
28.56958322200835,47.028749998552975,79.4
28.57791655530835,47.028749998552975,55.07
28.58624988860835,47.028749998552975,47.48
28.59458322190835,47.028749998552975,51.17
28.60291655520835,47.028749998552975,108.73
28.61124988850835,47.028749998552975,127.25
28.619583221808348,47.028749998552975,163.47
28.62791655510835,47.028749998552975,195.2
28.63624988840835,47.028749998552975,204.03
28.64458322170835,47.028749998552975,185.32
28.65291655500835,47.028749998552975,108.56
28.66124988830835,47.028749998552975,57.98
28.66958322160835,47.028749998552975,59.9
28.677916554908354,47.028749998552975,112.98
28.68624988820835,47.028749998552975,385.81
28.69458322150835,47.028749998552975,591.79
28.70291655480835,47.028749998552975,652.8
28.711249888108348,47.028749998552975,1067.9
28.71958322140835,47.028749998552975,1324.65
28.72791655470835,47.028749998552975,1365.92
28.73624988800835,47.028749998552975,1168.73
28.744583221308346,47.028749998552975,1069.07
28.752916554608348,47.028749998552975,1394.69
28.76124988790835,47.028749998552975,1761.25
28.769583221208354,47.028749998552975,1937.58
28.77791655450835,47.028749998552975,1971.99
28.78624988780835,47.028749998552975,2031.39
28.79458322110835,47.028749998552975,2047.73
28.80291655440835,47.028749998552975,2033.59
28.81124988770835,47.028749998552975,2118.64
28.81958322100835,47.028749998552975,2068.79
28.82791655430835,47.028749998552975,2035.21
28.83624988760835,47.028749998552975,2139.37
28.844583220908348,47.028749998552975,2219.16
28.85291655420835,47.028749998552975,2263.31
28.86124988750835,47.028749998552975,2284.46
28.86958322080835,47.028749998552975,2077.7
28.87791655410835,47.028749998552975,1951.22
28.88624988740835,47.028749998552975,1952.59
28.89458322070835,47.028749998552975,2019.23
28.90291655400835,47.028749998552975,1992.21
28.91124988730835,47.028749998552975,1008.02
28.91958322060835,47.028749998552975,431.82
28.92791655390835,47.028749998552975,483.2
28.936249887208348,47.028749998552975,602.28
28.94458322050835,47.028749998552975,585.65
28.95291655380835,47.028749998552975,743.14
28.961249887108348,47.028749998552975,492.75
28.96958322040835,47.028749998552975,547.52
28.97791655370835,47.028749998552975,406.9
28.98624988700835,47.028749998552975,108.8
28.994583220308346,47.028749998552975,142.2
28.50291655560835,47.020416665252974,43.14
28.51124988890835,47.020416665252974,62.45
28.51958322220835,47.020416665252974,122.26
28.527916555508348,47.020416665252974,300.18
28.53624988880835,47.020416665252974,354.48
28.54458322210835,47.020416665252974,343.14
28.55291655540835,47.020416665252974,284.65
28.56124988870835,47.020416665252974,109.12
28.56958322200835,47.020416665252974,42.07
28.57791655530835,47.020416665252974,40.2
28.58624988860835,47.020416665252974,42.07
28.59458322190835,47.020416665252974,44.87
28.60291655520835,47.020416665252974,78.12
28.61124988850835,47.020416665252974,102.75
28.619583221808348,47.020416665252974,128.22
28.62791655510835,47.020416665252974,158.98
28.63624988840835,47.020416665252974,203.01
28.64458322170835,47.020416665252974,253.42
28.65291655500835,47.020416665252974,238.7
28.66124988830835,47.020416665252974,155.92
28.66958322160835,47.020416665252974,100.91
28.677916554908354,47.020416665252974,85.47
28.68624988820835,47.020416665252974,80.34
28.69458322150835,47.020416665252974,353.04
28.70291655480835,47.020416665252974,766.35
28.711249888108348,47.020416665252974,1224.86
28.71958322140835,47.020416665252974,1210.16
28.72791655470835,47.020416665252974,864.99
28.73624988800835,47.020416665252974,1207.24
28.744583221308346,47.020416665252974,1638.53
28.752916554608348,47.020416665252974,1501.15
28.76124988790835,47.020416665252974,1719.56
28.769583221208354,47.020416665252974,1905.84
28.77791655450835,47.020416665252974,1854.2
28.78624988780835,47.020416665252974,1991.42
28.79458322110835,47.020416665252974,2011.8
28.80291655440835,47.020416665252974,2068.6
28.81124988770835,47.020416665252974,1495.52
28.81958322100835,47.020416665252974,1975.01
28.82791655430835,47.020416665252974,2086.63
28.83624988760835,47.020416665252974,2100.52
28.844583220908348,47.020416665252974,2177.03
28.85291655420835,47.020416665252974,2244.25
28.86124988750835,47.020416665252974,2348.45
28.86958322080835,47.020416665252974,2218.58
28.87791655410835,47.020416665252974,2017.32
28.88624988740835,47.020416665252974,1951.67
28.89458322070835,47.020416665252974,2079.67
28.90291655400835,47.020416665252974,1868.33
28.91124988730835,47.020416665252974,742.29
28.91958322060835,47.020416665252974,273.94
28.92791655390835,47.020416665252974,226.24
28.936249887208348,47.020416665252974,215.92
28.94458322050835,47.020416665252974,275.4
28.95291655380835,47.020416665252974,384.34
28.961249887108348,47.020416665252974,323.07
28.96958322040835,47.020416665252974,265.63
28.97791655370835,47.020416665252974,207.19
28.98624988700835,47.020416665252974,122.27
28.994583220308346,47.020416665252974,147.57
28.50291655560835,47.01208333195298,37.59
28.51124988890835,47.01208333195298,41.57
28.51958322220835,47.01208333195298,67.88
28.527916555508348,47.01208333195298,196.93
28.53624988880835,47.01208333195298,313.03
28.54458322210835,47.01208333195298,316.1
28.55291655540835,47.01208333195298,241.55
28.56124988870835,47.01208333195298,80.5
28.56958322200835,47.01208333195298,40.9
28.57791655530835,47.01208333195298,37.41
28.58624988860835,47.01208333195298,34.65
28.59458322190835,47.01208333195298,36.41
28.60291655520835,47.01208333195298,47.72
28.61124988850835,47.01208333195298,48.92
28.619583221808348,47.01208333195298,50.72
28.62791655510835,47.01208333195298,80.87
28.63624988840835,47.01208333195298,90.8
28.64458322170835,47.01208333195298,141.55
28.65291655500835,47.01208333195298,236.73
28.66124988830835,47.01208333195298,193.99
28.66958322160835,47.01208333195298,243.97
28.677916554908354,47.01208333195298,200.5
28.68624988820835,47.01208333195298,82.6
28.69458322150835,47.01208333195298,117.69
28.70291655480835,47.01208333195298,273.05
28.711249888108348,47.01208333195298,549.54
28.71958322140835,47.01208333195298,666.0
28.72791655470835,47.01208333195298,809.44
28.73624988800835,47.01208333195298,1121.57
28.744583221308346,47.01208333195298,1363.04
28.752916554608348,47.01208333195298,1452.67
28.76124988790835,47.01208333195298,1576.93
28.769583221208354,47.01208333195298,1693.83
28.77791655450835,47.01208333195298,1346.38
28.78624988780835,47.01208333195298,1508.44
28.79458322110835,47.01208333195298,1736.82
28.80291655440835,47.01208333195298,1791.47
28.81124988770835,47.01208333195298,1782.07
28.81958322100835,47.01208333195298,1981.23
28.82791655430835,47.01208333195298,2055.82
28.83624988760835,47.01208333195298,2091.38
28.844583220908348,47.01208333195298,2102.43
28.85291655420835,47.01208333195298,2170.35
28.86124988750835,47.01208333195298,2309.17
28.86958322080835,47.01208333195298,2361.52
28.87791655410835,47.01208333195298,2203.34
28.88624988740835,47.01208333195298,2018.78
28.89458322070835,47.01208333195298,2007.2
28.90291655400835,47.01208333195298,1575.36
28.91124988730835,47.01208333195298,919.26
28.91958322060835,47.01208333195298,865.34
28.92791655390835,47.01208333195298,656.73
28.936249887208348,47.01208333195298,558.12
28.94458322050835,47.01208333195298,355.7
28.95291655380835,47.01208333195298,234.32
28.961249887108348,47.01208333195298,183.67
28.96958322040835,47.01208333195298,178.91
28.97791655370835,47.01208333195298,162.28
28.98624988700835,47.01208333195298,235.81
28.994583220308346,47.01208333195298,158.28
28.50291655560835,47.003749998652985,36.49
28.51124988890835,47.003749998652985,36.97
28.51958322220835,47.003749998652985,42.17
28.527916555508348,47.003749998652985,68.5
28.53624988880835,47.003749998652985,195.74
28.54458322210835,47.003749998652985,230.11
28.55291655540835,47.003749998652985,132.47
28.56124988870835,47.003749998652985,55.3
28.56958322200835,47.003749998652985,46.22
28.57791655530835,47.003749998652985,36.8
28.58624988860835,47.003749998652985,34.19
28.59458322190835,47.003749998652985,33.8
28.60291655520835,47.003749998652985,34.62
28.61124988850835,47.003749998652985,37.38
28.619583221808348,47.003749998652985,40.65
28.62791655510835,47.003749998652985,43.57
28.63624988840835,47.003749998652985,49.84
28.64458322170835,47.003749998652985,60.05
28.65291655500835,47.003749998652985,129.04
28.66124988830835,47.003749998652985,272.23
28.66958322160835,47.003749998652985,325.03
28.677916554908354,47.003749998652985,306.21
28.68624988820835,47.003749998652985,120.27
28.69458322150835,47.003749998652985,84.06
28.70291655480835,47.003749998652985,165.62
